Domain,Paper Name,Authors,Distinguished
domain_analytics,GrammarT5: Grammar-Integrated Pretrained Encoder-Decoder Neural Model for Code,"Qihao Zhu, Qingyuan Liang, Zeyu Sun, Yingfei Xiong, Lu Zhang, Shengyu Cheng",False
domain_analytics,On Calibration of Pre-trained Code models,"Zhenhao Zhou, Chaofeng Sha, Xin Peng",False
domain_analytics,Learning in the Wild: Towards Leveraging Unlabeled Data for Effectively Tuning Pre-trained Code Models,"Shuzheng Gao, Wenxin Mao, Cuiyun Gao, Li Li, Xing Hu, Xin Xia, Michael Lyu",False
domain_analytics,Lost in Translation: A Study of Bugs Introduced by Large Language Models while Translating Code,"Rangeet Pan, Ali Reza Ibrahimzada, Rahul Krishna, Divya Sankar, Lambert Pouguem Wassi, Michele Merler, Boris Sobolev, Raju Pavuluri, Saurabh Sinha, Reyhaneh Jabbarvand",False
domain_analytics,Traces of Memorisation in Large Language Models for Code,"Ali Al-Kaswan, Maliheh Izadi, Arie van Deursen",False
domain_analytics,Language Models for Code Completion: A Practical Evaluation,"Maliheh Izadi, Jonathan Katzy, Tim van Dam, Marc Otten, Răzvan Mihai Popescu, Arie van Deursen",False
domain_analytics,Evaluating Large Language Models in Class-Level Code Generation,"Xueying Du, Mingwei Liu, Kaixin Wang, Hanlin Wang, Junwei Liu, Yixuan Chen, Jiayi Feng, Chaofeng Sha, Xin Peng, Yiling Lou",False
domain_analytics,Empirical Study of the Docker Smells Impact on the Image Size,Thomas Durieux,False
domain_analytics,MotorEase: Automated Detection of Motor Impairment Accessibility Issues in Mobile App UIs,"Arun Krishna Vajjala, S M Hasan Mansur, Justin Jose, Kevin Moran",False
domain_analytics,LogShrink: Effective Log Compression by Leveraging Commonality and Variability of Log Data,"Xiaoyun Li, Hongyu Zhang, Van-Hoang Le, Pengfei Chen",False
domain_analytics,Demystifying Compiler Unstable Feature Usage and Impacts in the Rust Ecosystem,"Chenghao Li, Yifei Wu, Wenbo Shen, Zichen Zhao, Rui Chang, Chengwei Liu, Yang Liu, Kui Ren",False
domain_analytics,Resource Usage and Optimization Opportunities in Workflows of GitHub Actions,"Islem BOUZENIA, Michael Pradel",False
domain_analytics,Revealing Hidden Threats: An Empirical Study of Library Misuse in Smart Contracts,"Mingyuan Huang, Jiachi Chen, Zigui Jiang, Zibin Zheng",False
domain_analytics,Less is More? An Empirical Study on Configuration Issues in Python PyPI Ecosystem,"Yun Peng, Ruida Hu, Ruoke Wang, Cuiyun Gao, Shuqing Li, Michael Lyu",False
domain_analytics,Data-Driven Evidence-Based Syntactic Sugar Design,"David OBrien, Robert Dyer, Tien N. Nguyen, Hridesh Rajan",False
domain_analytics,Revisiting Android App Categorization,"Marco Alecci, Jordan Samhi, Tegawendé F. Bissyandé, Jacques Klein",False
domain_analytics,Are Your Requests Your True Needs? Checking Excessive Data Collection in VPA App,"Fuman Xie, Chuan Yan, Mark Huasong Meng, Shaoming Teng, Yanjun Zhang, Guangdong Bai",False
domain_analytics,Shedding Light on Software Engineering-specific Metaphors and Idioms,"Mia Mohammad Imran, Preetha Chatterjee, Kostadin Damevski",False
domain_analytics,MiniMon: Minimizing Android Applications with Intelligent Monitoring-Based Debloating,"Jiakun Liu, Zicheng Zhang, Xing Hu, Ferdian Thung, Shahar Maoz, Debin Gao, Eran Toch, Zhipeng Zhao, David Lo",False
domain_analytics,An Exploratory Investigation of Log Anomalies in Unmanned Aerial Vehicles,"Dinghua Wang, Shuqing Li, Guanping Xiao, Yepang Liu, Yulei Sui, Pinjia He, Michael Lyu",False
domain_analytics,ModuleGuard: Understanding and Detecting Module Conflicts in Python Ecosystem,"Ruofan Zhu, Xingyu Wang, Chengwei Liu, Zhengzi Xu, Wenbo Shen, Rui Chang, Yang Liu",False
domain_analytics,Empirical Analysis of Vulnerabilities Life Cycle in Golang Ecosystem,"Jinchang Hu, Lyuye Zhang, Chengwei Liu, Sen Yang, Song Huang, Yang Liu",False
domain_analytics,Fine-SE: Integrating Semantic Features and Expert Features for Software Effort Estimation,"Yue Li, Zhong Ren, Zhiqi Wang, Lanxin Yang, Liming Dong, He Zhang",False
domain_analytics,DeepLSH: Deep Locality-Sensitive Hash Learning for Fast and Efficient Near-Duplicate Crash Report Detection,"Youcef REMIL, Anes Bendimerad, Romain Mathonat, Chedy raissi, Mehdi Kaytoue",False
domain_analytics,DivLog: Log Parsing with Prompt Enhanced In-Context Learning,"Junjielong Xu, Ruichun Yang, Yintong Huo, Chengyu Zhang, Pinjia He",False
domain_analytics,Where is it? Tracing the Vulnerability-relevant Files from Vulnerability Reports,"Jiamou Sun, Jieshan Chen, Zhenchang Xing, Qinghua Lu, Xiwei (Sherry) Xu, Liming Zhu",False
domain_analytics,Demystifying and Detecting Misuses of Deep Learning APIs,"Moshi Wei, Nima Shiri Harzevili, Yuekai Huang, Jinqiu Yang, Junjie Wang, Song Wang",False
domain_analytics,[Remote] Self-Supervised Query Reformulation for Code Search,"Yuetian Mao, Chengcheng Wan, Yuze Jiang, Xiaodong Gu",False
domain_analytics,[Remote] Natural Language to Code: How Far are We?,"Shangwen Wang, Mingyang Geng, Bo Lin, Zhensu Sun, Ming Wen, Yepang Liu, Li Li, Tegawendé F. Bissyandé, Xiaoguang Mao",False
domain_analytics,Efficient Text-to-Code Retrieval with Cascaded Fast and Slow Transformer Models,"Akhilesh Deepak Gotmare, Junnan Li, Shafiq Joty, Steven C.H. Hoi",False
domain_analytics,PEM: Representing Binary Program Semantics for Similarity Analysis via A Probabilistic Execution Model,"Xiangzhe Xu, Zhou Xuan, Shiwei Feng, Siyuan Cheng, Yapeng Ye, Qingkai Shi, Guanhong Tao, Le Yu, Zhuo Zhang, Xiangyu Zhang",False
domain_analytics,[Remote] Demystifying Dependency Bugs in Deep Learning Stack,"Kaifeng Huang, Bihuan Chen, Susheng Wu, Junming Cao, Lei Ma, Xin Peng",False
domain_analytics,Semantic Debugging,"Martin Eberlein, Marius Smytzek, Dominic Steinhöfel, Lars Grunske, Andreas Zeller",False
domain_analytics,[Remote] Hue: A User-Adaptive Parser for Hybrid Logs,"Junjielong Xu, Qiuai Fu, Zhouruixing Zhu, Yutong Cheng, zhijing li, Yuchi Ma, Pinjia He",False
domain_analytics,[Remote] Log Parsing with Generalization Ability under New Log Types,"Siyu Yu, Yifan Wu, Zhijing Li, Pinjia He, Ningjiang Chen, Changjian Liu",False
domain_analytics,Go Static: Contextualized Logging Statement Generation,"Yichen LI, Yintong Huo, Renyi Zhong, Zhihan Jiang, Jinyang Liu, Junjie Huang, Jiazhen Gu, Pinjia He, Michael Lyu",False
domain_analytics,DeSQL: Interactive Debugging of SQL in Data-Intensive Scalable Computing,"Sabaat Haroon, Chris Brown, Muhammad Ali Gulzar",False
domain_analytics,DTD: Comprehensive and Scalable Testing for Debuggers,"Hongyi Lu, Zhibo Liu, Shuai Wang, Fengwei Zhang",False
domain_analytics,A Critical Review of Common Log Data Sets Used for Evaluation of Sequence-based Anomaly Detection Techniques,"Max Landauer, Florian Skopik, Markus Wurzenberger",False
domain_analytics,LILAC: Log Parsing using LLMs with Adaptive Parsing Cache,"Zhihan Jiang, Jinyang Liu, Zhuangbin Chen, Yichen LI, Junjie Huang, Yintong Huo, Pinjia He, Jiazhen Gu, Michael Lyu",False
domain_analytics,TraStrainer: Adaptive Sampling for Distributed Traces with System Runtime State,"Haiyu Huang, Xiaoyu Zhang, Pengfei Chen, Zilong He, Zhiming Chen, Guangba  Yu, Hongyang Chen, Chen Sun",True
domain_analytics,Scalable Program Clone Search Through Spectral Analysis,"Tristan Benoit, Jean-Yves Marion, Sébastien Bardin",False
domain_analytics,[Remote] Tritor: Detecting Semantic Code Clones by Building Social Network-based Triads Model,"Deqing Zou, Siyue Feng, Yueming Wu, Wenqi Suo, Hai Jin",False
domain_analytics,[Remote] Demystifying the Composition and Code Reuse in Solidity Smart Contracts,"Kairan Sun, Zhengzi Xu, Chengwei Liu, Kaixuan Li, Yang Liu",False
domain_analytics,[Remote] Gitor: Scalable Code Clone Detection by Building Global Sample Graph,"Junjie shan, Shihan Dou, Yueming Wu, Hairu wu, Yang Liu",False
domain_analytics,On the Usage of Continual Learning for Out-of-Distribution Generalization in Pre-trained Language Models of Code,"Martin Weyssow, Xin Zhou, Kisub Kim, David Lo, Houari Sahraoui",False
domain_analytics,GrACE: Language Models Meet Code Edits,"Priyanshu Gupta, Avishree Khare, Yasharth Bajpai, Saikat Chakraborty, Sumit Gulwani, Aditya Kanade, Arjun Radhakrishna, Gustavo Soares, Ashish Tiwari",False
domain_analytics,Recommending Analogical APIs via Knowledge Graph Embedding,"Mingwei Liu, Yanjun Yang, Yiling Lou, Xin Peng, Zhong Zhou, Xueying Du, Tianyong Yang",True
domain_analytics,[Remote] CCT5: A Code-Change-Oriented Pre-Trained Model,"Bo Lin, Shangwen Wang, Zhongxin Liu, Yepang Liu, Xin Xia, Xiaoguang Mao",False
domain_analytics,CodePlan: Repository-level Coding using LLMs and Planning,"Ramakrishna Bairi, Atharv Sonwane, Aditya Kanade, Vageesh D C, Arun Iyer, Suresh Parthasarathy, Sriram Rajamani, B. Ashok, Shashank Shet",False
domain_analytics,DeciX: Explain Deep Learning Based Code Generation Applications,"Simin Chen, Zexin Li, Wei Yang, Cong Liu",False
domain_analytics,IRCoCo: Immediate Rewards-Guided Deep Reinforcement Learning for Code Completion,"Bolun Li, Zhihong Sun, Tao Huang, Hongyu Zhang, Yao Wan, Chen Lyu, Ge Li, Zhi Jin",False
domain_analytics,Identifying Solidity Smart Contract API Documentation Errors,"Chenguang Zhu, Ye Liu, Xiuheng Wu, Yi Li",False
domain_analytics,Answer Summarization for Technical Queries: Benchmark and New Approach,"Chengran Yang, Bowen Xu, Ferdian Thung, Yucen Shi, Ting Zhang, Zhou Yang, Xin Zhou, Jieke Shi, Junda He, DongGyun Han, David Lo",False
domain_analytics,Which Exception Shall We Throw?,Hao Zhong,False
domain_analytics,Reformulator: Automated Refactoring of the N+1 Problem in Database-Backed Applications,"Alexi Turcotte, Mark W. Aldrich, Frank Tip",False
domain_analytics,Learning to Synthesize Relational Invariants,"Jingbo Wang, Chao Wang",False
domain_analytics,TreeCen: Building Tree Graph for Scalable Semantic Code Clone Detection,"Yutao Hu, Deqing Zou, Junru Peng, Yueming Wu, Junjie Shan, Hai Jin",False
domain_analytics,Studying and Understanding the Tradeoffs Between Generality and Reduction in Software Debloating,"Qi Xin, Qirun Zhang, Alessandro Orso",False
domain_analytics,An Empirical Study of Parameter-Efficient Fine-Tuning Methods for Pre-trained Code Models,"Jiaxing Liu, Chaofeng Sha, Xin Peng",False
domain_analytics,CodeGen4Libs: A Two-Stage Approach for Library-Oriented Code Generation,"Mingwei Liu, Tianyong Yang, Yiling Lou, Xueying Du, Ying Wang, Xin Peng",False
domain_analytics,Domain Adaptive Code Completion via Language Models and Decoupled Domain Databases,"Ze Tang, Jidong Ge, Shangqing Liu, Tingwei Zhu, Tongtong Xu, Liguo Huang, Bin Luo",True
domain_analytics,Fast and Reliable Program Synthesis via User Interaction,"Yanju Chen, Chenglong Wang, Xinyu Wang, Osbert Bastani, Yu Feng",False
domain_analytics,From Misuse to Mastery: Enhancing Code Generation with Knowledge-Driven AI Chaining,"Xiaoxue Ren, Xinyuan Ye, Dehai Zhao, Zhenchang Xing, Xiaohu Yang",False
domain_analytics,Generative Type Inference for Python,"Yun Peng, Chaozheng Wang, Wenxuan Wang, Cuiyun Gao, Michael Lyu",True
domain_analytics,Compiler Auto-tuning via Critical Flag Selection,"Mingxuan Zhu, Dan Hao",False
domain_analytics,CAT-LM: Training Language Models on Aligned Code And Tests,"Nikitha Rao, Kush Jain, Uri Alon, Claire Le Goues, Vincent J. Hellendoorn",False
domain_analytics,Improving code extraction from coding screencasts using a code-aware encoder-decoder model,"Abdulkarim Malkadi, Ahmad Tayeb, Sonia Haiduc",False
domain_analytics,InfeRE: Step-by-Step Regex Generation via Chain of Inference,"Shuai Zhang, Xiaodong Gu, Beijun Shen, Yuting Chen",False
domain_analytics,MELT: Mining Effective Lightweight Transformations from Pull Requests,"Daniel Ramos, Hailie Mitchell, Ines Lynce, Vasco Manquinho, Ruben Martins, Claire Le Goues",False
domain_analytics,On the Evaluation of Neural Code Translation: Taxonomy and Benchmark,"Mingsheng Jiao, Tingrui Yu, Xuan Li, Guan Jie Qiu, Xiaodong Gu, Beijun Shen",False
domain_analytics,Pluggable Type Inference for Free,"Martin Kellogg, Daniel Daskiewicz, Loi Ngo Duc Nguyen, Muyeed Ahmed, Michael D. Ernst",False
domain_analytics,Contextuality of Code Representation Learning,"Yi Li, Shaohua Wang, Tien N. Nguyen",False
domain_analytics,On-the-fly Improving Performance of Deep Code Models via Input Denoising,"Zhao Tian, Junjie Chen, Xiangyu Zhang",False
domain_analytics,Using Deep Learning to Automatically Improve Code Readability,"Antonio Vitale, Valentina Piantadosi, Simone Scalabrino, Rocco Oliveto",False
domain_analytics,Towards Automatically Addressing Self-Admitted Technical Debt: How Far Are We?,"Antonio Mastropaolo, Massimiliano Di Penta, Gabriele Bavota",False
domain_analytics,Delving into Commit-Issue Correlation to Enhance Commit Message Generation Models,"Liran Wang, Xunzhu Tang, Yichen He, Changyu Ren, Shuhua Shi, Chaoran Yan, Zhoujun Li",False
domain_analytics,From Commit Message Generation to History-Aware Commit Message Completion,"Aleksandra Eliseeva, Yaroslav Sokolov, Egor Bogomolov, Yaroslav Golubev, Danny Dig, Timofey Bryksin",False
domain_analytics,Automatic Generation and Reuse of Precise Library Summaries for Object-Sensitive Pointer Analysis,"Jingbo Lu, Dongjie He, Wei Li, Yaoqing Gao, Jingling Xue",False
domain_analytics,What Makes Good In-context Demonstrations for Code Intelligence Tasks with LLMs?,"Shuzheng Gao, Xin-Cheng Wen, Cuiyun Gao, Wenxuan Wang, Hongyu Zhang, Michael Lyu",False
domain_analytics,HexT5: Unified Pre-training for Stripped Binary Code Information Inference,"Jiaqi Xiong, Guoqiang Chen, Kejiang Chen, Han Gao, Shaoyin Cheng, Weiming Zhang",False
domain_analytics,Generating Variable Explanations via Zero-shot Prompt Learning,"Chong Wang, Yiling Lou, Liu Junwei, Xin Peng",False
domain_analytics,Code Difference Guided Adversarial Example Generation for Deep Code Models,"Zhao Tian, Junjie Chen, Zhi Jin",False
domain_analytics,ZC3 Zero-Shot Cross-Language Code Clone Detection,"Jia Li, Chongyang Tao, Zhi Jin, Fang Liu, Jia Li, Ge Li",False
domain_analytics,Persisting and Reusing Results of Static Program Analyses on a Large Scale,"Johannes Düsing, Ben Hermann, Ben Hermann",False
domain_analytics,Optimizing Continuous Development By Detecting and Preventing Unnecessary Content Generation,"Talank Baral, Shanto Rahman, Bala Naren Chanumolu, Basak Balci, Tuna Tuncer, August Shi, Wing Lam",False
domain_analytics,iASTMapper: An Iterative Similarity-Based Abstract Syntax Tree Mapping Algorithm,"Neng Zhang, ChenQinde, Zibin Zheng, Ying Zou",False
domain_analytics,Analyzing the Impact of Workloads on Modeling the Performance of Configurable Software Systems,"Stefan Mühlbauer, Florian Sattler, Christian Kaltenecker, Johannes Dorn, Sven Apel, Norbert Siegmund",False
domain_analytics,Twins or False Friends? A Study on Energy Consumption and Performance of Configurable Software,"Max Weber, Christian Kaltenecker, Florian Sattler, Sven Apel, Norbert Siegmund",False
domain_analytics,"A Highly Scalable, Hybrid, Cross-Platform Timing Analysis Framework Providing Accurate Differential Throughput Estimation via Instruction-Level Tracing","Min-Yih Hsu, Felicitas Hetzelt, David Gens, Michael Maitland, Michael Franz",True
domain_analytics,IoPV: On Inconsistent Option Performance Variations,"Jinfu Chen, Zishuo Ding, Yiming Tang, Mohammed Sayagh, Heng Li, Bram Adams, Weiyi Shang",False
domain_analytics,Predicting Software Performance with Divide-and-Learn,"Jingzhi Gong, Tao Chen",False
domain_analytics,[Remote] Discovering Parallelisms in Python Programs,"Siwei Wei, Guyang Song, Senlin Zhu, Ruoyi Ruan, Shihao Zhu, Yan Cai",False
domain_analytics,DyPyBench: A Benchmark of Executable Python Software,"Islem BOUZENIA, Bajaj Piyush Krishan, Michael Pradel",False
domain_analytics,Fast Graph Simplification for Path-Sensitive Typestate Analysis through Tempo-Spatial Multi-Point Slicing,"Xiao Cheng, Jiawei Ren, Yulei Sui",True
domain_analytics,PBE-based Selective Abstraction and Refinement for Efficient Property Falsification of Embedded Software,"Yoel Kim, Yunja Choi",False
domain_analytics,Predictive Program Slicing via Execution Knowledge-Guided Dynamic Dependence Learning,"Aashish Yadavally, Yi Li, Tien N. Nguyen",True
domain_analytics,Adapting Multi-objectivized Software Configuration Tuning,"Tao Chen, Miqing Li",False
domain_analytics,Can Large Language Models Transform Natural Language Intent into Formal Method Postconditions?,"Madeline Endres, Sarah Fakhoury, Saikat Chakraborty, Shuvendu K. Lahiri",False
domain_analytics,Analyzing Quantum Programs with LintQ: A Static Analysis Framework for Qiskit,"Matteo Paltenghi, Michael Pradel",False
domain_analytics,Abstraction-Aware Inference of Metamorphic Relations,"Agustin Nolasco, Facundo Molina, Renzo Degiovanni, Alessandra Gorla, Diego Garbervetsky, Mike Papadakis, Sebastian Uchitel, Nazareno Aguirre, Marcelo F. Frias",False
domain_analytics,Predicting Configuration Performance in Multiple Environments with Sequential Meta-Learning,"Jingzhi Gong, Tao Chen",False
domain_analytics,Bin2Summary: Beyond Function Name Prediction in Stripped Binaries with Functionality-specific Code Embeddings,"Zirui Song, Jiongyi Chen, Kehuan Zhang",False
domain_analytics,Active Monitoring Mechanism for Control-based Self-Adaptive Systems,"Yi Qin, Yanxiang Tong, Yifei Xu, Chun Cao, Xiaoxing Ma",False
domain_analytics,Cut to the Chase: An Error-Oriented Approach to Detect Error-Handling Bugs,"Haoran Liu, Zhouyang Jia, Shanshan Li, Yan Lei, Yue Yu, Yu Jiang, Xiaoguang Mao, Liao Xiangke",False
domain_analytics,DAInfer: Inferring API Aliasing Specifications from Library Documentation via Neurosymbolic Optimization,"Chengpeng Wang, Jipeng Zhang, Rongxin Wu, Charles Zhang",False
domain_analytics,Decomposing Software Verification Using Distributed Summary Synthesis,"Dirk Beyer, Matthias Kettl, Thomas Lemberger",False
domain_evolution,UpCy: Safely Updating Outdated Dependencies,"Andreas Dann, Ben Hermann, Eric Bodden",False
domain_evolution,APICAD: Augmenting API Misuse Detection Through Specifications From Code And Documents,"Xiaoke Wang, Lei Zhao",False
domain_evolution,Compatibility Issue Detection for Android Apps Based on Path-Sensitive Semantic Analysis,"Sen Yang, Sen Chen, Lingling Fan, Sihan Xu, Zhanwei Hui, Song Huang",False
domain_evolution,OSSFP: Precise and Scalable C/C++ Third-Party Library Detection using Fingerprinting Functions,"Wu Jiahui, Zhengzi Xu, Wei Tang, Lyuye Zhang, Yueming Wu, Chengyue Liu, Kairan Sun, Lida Zhao, Yang Liu",False
domain_evolution,Developer-Intent Driven Code Comment Generation,"Fangwen Mu, Xiao Chen, Lin Shi, Song Wang, Qing Wang",False
domain_evolution,Data Quality Matters: A Case Study of ObsoleteComment Detection,"Shengbin Xu, Yuan Yao, Feng Xu, Tianxiao Gu, Jingwei Xu, Xiaoxing Ma",False
domain_evolution,Revisiting Learning-based Commit Message Generation,"Jinhao Dong, Yiling Lou, Dan Hao, Lin Tan",False
domain_evolution,Commit Message Matters: Investigating Impact and Evolution of Commit Message Quality,"Jiawei Li, Iftekhar Ahmed",False
domain_evolution,PILAR: Studying and Mitigating the Influence of Configurations on Log Parsing,"Hetong Dai, Yiming Tang, Heng Li, Weiyi Shang",False
domain_evolution,Did We Miss Something Important? Studying and Exploring Variable-Aware Log Abstraction,"Zhenhao Li, Chuan Luo, Tse-Hsun (Peter) Chen, Weiyi Shang, Shilin He, Qingwei Lin, Dongmei Zhang",False
domain_evolution,On the Temporal Relations between Logging and Code,"Zishuo Ding, Yiming Tang, Yang Li, Heng Li, Weiyi Shang",False
domain_evolution,How Do Developers' Profiles and Experiences Influence their Logging Practices? An Empirical Study of Industrial Practitioners,"Guoping Rong, shenghui gu, Haifeng Shen, He Zhang, Hongyu Kuang",False
domain_evolution,When to Say What: Learning to Find Condition-Message Inconsistencies,"Islem BOUZENIA, Michael Pradel",False
domain_evolution,A Semantic-aware Parsing Approach for Log Analytics,"Yintong Huo, Yuxin Su, Cheryl Lee, Michael Lyu",False
domain_evolution,Dependency Facade: The Coupling and Conflicts between Android Framework and Its Customization,"Wuxia Jin, Yitong Dai, Jianguo Zheng, Yu Qu, Ming Fan, Zhenyu Huang, Dezhi Huang, Ting Liu",False
domain_evolution,Understanding Solidity Event Logging Practices in the Wild,"Lantian Li, Yejian Liang, Zhihao Liu, Zhongxing Yu",False
domain_evolution,EvaCRC: Evaluating Code Review Comments,"Lanxin Yang, Jinwei Xu, YiFan Zhang, He Zhang, Alberto Bacchelli",False
domain_evolution,HyperDiff: Computing Source Code Diffs at Scale,"Quentin Le-dilavrec, Djamel Eddine Khelladi, Arnaud Blouin, Jean-Marc Jézéquel",False
domain_evolution,Multilingual Code Co-Evolution Using Large Language Models,"Jiyang Zhang, Pengyu Nie, Junyi Jessy Li, Milos Gligoric",False
domain_evolution,Knowledge-based Version Incompatibility Detection for Deep Learning,"Zhongkai Zhao, Bonan Kou, Mohamed Yilmaz Ibrahim, Muhao Chen, Tianyi Zhang",False
domain_evolution,Identifying Key Classes for Initial Software Comprehension: Can We Do It Better?,"Weifeng Pan, Xin Du, Hua Ming, Dae-Kyoo Kim, Zijiang Yang",False
domain_evolution,Improving API Knowledge Discovery with ML: A Case Study of Comparable API Methods,"Daye Nam, Brad A. Myers, Bogdan Vasilescu, Vincent J. Hellendoorn",False
domain_evolution,Evidence Profiles for Validity Threats in Program Comprehension Experiments,"Marvin Muñoz Barón, Marvin Wyrich, Daniel Graziotin, Stefan Wagner",False
domain_evolution,Developers’ Visuo-spatial Mental Model and Program Comprehension,"Abir Bouraffa, Gian-Luca Fuhrmann, Walid Maalej",False
domain_evolution,Two Sides of the Same Coin: Exploiting the Impact of Identifiers in Neural Code Comprehension,"Shuzheng Gao, Cuiyun Gao, Chaozheng Wang, Jun Sun, David Lo, Yue Yu",False
domain_evolution,SeeHow: Workflow Extraction from Programming Screencasts through Action-Aware Video Analytics,"Dehai Zhao, Zhenchang Xing, Xin Xia, Deheng Ye, Xiwei (Sherry) Xu, Liming Zhu",False
domain_evolution,AidUI: Toward Automated Recognition of Dark Patterns in User Interfaces,"S M Hasan Mansur, Sabiha Salma, Damilola Awofisayo, Kevin Moran",False
domain_evolution,Carving UI Tests to Generate API Tests and API Specification,"Rahulkrishna Yandrapally, Saurabh Sinha, Rachel Tzoref-Brill, Ali Mesbah",False
domain_evolution,Ex pede Herculem: Augmenting Activity Transition Graph for Apps via Graph Convolution Network,"Zhe Liu, Chunyang Chen, Junjie Wang, Yuhui Su, Yuekai Huang, Jun Hu, Qing Wang",False
domain_evolution,Safe low-level code without overhead is practical,"Solal Pirelli, George Candea",False
domain_evolution,Sibyl: Improving Software Engineering Tools with SMT Selection,"Will Leeson, Matthew B Dwyer, Antonio Filieri",True
domain_evolution,CoCoSoDa: Effective Contrastive Learning for Code Search,"Ensheng Shi, Wenchao Gu, Yanlin Wang, Lun Du, Hongyu Zhang, Shi Han, Dongmei Zhang, Hongbin Sun",False
domain_evolution,Rules of Engagement: Why and How Companies Participate in OSS,"Mariam Guizani, Aileen Abril Castro-Guzman, Anita Sarma, Igor Steinmacher",False
domain_evolution,An Empirical Study on Software Bill of Materials: Where We Stand and the Road Ahead,"Boming Xia, Tingting Bi, Zhenchang Xing, Qinghua Lu, Liming Zhu",False
domain_evolution,Prism: Decomposing Program Semantics for Code Clone Detection through Compilation,"Haoran Li, wangsiqian, Weihong Quan, Xiaoli Gong, Huayou Su, Jin Zhang",False
domain_evolution,Evaluating Code Summarization Techniques: A New Metric and an Empirical Characterization,"Antonio Mastropaolo, Matteo Ciniselli, Massimiliano Di Penta, Gabriele Bavota",False
domain_evolution,Are Prompt Engineering and TODO Comments Friends or Foes? An Evaluation on GitHub Copilot,"David OBrien, Sumon Biswas, Sayem Mohammad Imtiaz, Rabe Abdalkareem, Emad Shihab, Hridesh Rajan",False
domain_evolution,Automatic Semantic Augmentation of Language Model Prompts (for Code Summarization),"Toufique Ahmed, Kunal Suresh Pai, Prem Devanbu, Earl T. Barr",False
domain_evolution,DSFM: Enhancing Functional Code Clone Detection with Deep Subtree Interactions,"Zhiwei Xu, Shaohua Qiang, Dinghong Song, Min Zhou, Hai Wan, Xibin Zhao, Ping Luo, Hongyu Zhang",False
domain_evolution,Machine Learning is All You Need: A Simple Token-based Approach for Effective Code Clone Detection,"Siyue Feng, Wenqi Suo, Yueming Wu, Deqing Zou, Yang Liu, Hai Jin",False
domain_evolution,Large Language Models are Few-Shot Summarizers: Multi-Intent Comment Generation via In-Context Learning,"Mingyang Geng, Shangwen Wang, Dezun Dong, Haotian Wang, Ge Li, Zhi Jin, Xiaoguang Mao, Liao Xiangke",False
domain_evolution,Block-based Programming for Two-Armed Robots: A Comparative Study,"Felipe Fronchetti, Nico Ritschel, Logan Schorr, Chandler Barfield, Gabriella Chang, Rodrigo Spinola, Reid Holmes, David C. Shepherd",False
domain_evolution,Exploiting Library Vulnerability via Migration Based Automating Test Generation,"Zirui Chen, Xing Hu, Xin Xia, Yi Gao, Tongtong Xu, David Lo, Xiaohu Yang",False
domain_evolution,On Using GUI Interaction Data to Improve Text Retrieval-based Bug Localization,"Junayed Mahmud, Nadeeshan De Silva, Safwat Ali Khan, Seyed Hooman Mostafavi, S M Hasan Mansur, Oscar Chaparro, Andrian (Andi) Marcus, Kevin Moran",False
domain_evolution,DEMISTIFY: Identifying On-device Machine Learning Models Stealing and Reuse Vulnerabilities in Mobile Apps,"Pengcheng Ren, Chaoshun Zuo, Xiaofeng Liu, Wenrui Diao, Qingchuan Zhao, Shanqing Guo",False
domain_evolution,How do Developers Talk about GitHub Actions? Evidence from Online Software Development Community,"Yang Zhang, Yiwen Wu, Tingting Chen, Tao Wang, Hui Liu, Huaimin Wang",False
domain_evolution,BOMs Away! Inside the Minds of Stakeholders: A Comprehensive Study of Bills of Materials for Software Systems,"Trevor Stalnaker, Nathan Wintersgill, Oscar Chaparro, Massimiliano Di Penta, Daniel M. German, Denys Poshyvanyk",False
domain_evolution,Compiler-directed Migrating API Callsite of Client Code,"Hao Zhong, Na Meng",False
domain_evolution,Hard to Read and Understand Pythonic Idioms? DeIdiom and Explain Them in Non-Idiomatic Equivalent Code,"zejun zhang, Zhenchang Xing, Dehai Zhao, Qinghua Lu, Xiwei (Sherry) Xu, Liming Zhu",True
domain_evolution,MUT: Human-in-the-Loop Unit Test Migration,"Yi Gao, Xing Hu, Tongtong Xu, Xin Xia, David Lo, Xiaohu Yang",False
domain_evolution,Streamlining Java Programming: Uncovering Well-Formed Idioms with IdioMine,"Yanming Yang, Xing Hu, Xin Xia, David Lo, Xiaohu Yang",False
domain_evolution,"Fine-grained, accurate and scalable source differencing","Jean-Rémy Falleri, Matias Martinez",False
domain_evolution,Semantic GUI Scene Learning and Video Alignment for Detecting Duplicate Video-based Bug Reports,"Yanfu Yan, Nathan Cooper, Oscar Chaparro, Kevin Moran, Denys Poshyvanyk",False
domain_evolution,The Classics Never Go Out of Style: An Empirical Study of Downgrades from the Bazel Build Technology,"Mahmoud Alfadel, Shane McIntosh",False
domain_evolution,Scaling Code Pattern Inference with Interactive What-If Analysis,"Hong Jin Kang, Kevin Wang, Miryung Kim",False
domain_evolution,Context-Aware Name Recommendation for Field Renaming,"Chunhao Dong, Yanjie Jiang, Nan Niu, Yuxia Zhang, Hui Liu",False
domain_evolution,Cneps: A Precise Approach for Examining Dependencies among Third-Party C/C++ Open-Source Components,"Yoonjong Na, Seunghoon Woo, Joomyeong Lee, Heejo Lee",False
