category,name,authors,url,distinguished
Welcome to Day,From Automating Software Engineering to Empowering Software Developers,Margaret-Anne Storey,No URL available,False
Welcome to Day,IEEE Harlan D. Mills Award to Prof. Matthew Dwyer,Lionel Briand,No URL available,False
Welcome to Day,Automated Testing as Production Simulation: Research Opportunities and Challenges,"Mark Harman, Inna Dvortsova",No URL available,False
AI for SE,B-AIS: An Automated Process for Black-box Evaluation of AI-enabled Software Systems against Domain Semantics,"Hamed Barzamini, Mona Rahimi",No URL available,False
AI for SE,SmOOD: Smoothness-based Out-of-Distribution Detection Approach for Surrogate Neural Networks in Aircraft Design,"Houssem Ben Braiek, Ali Tfaily, Foutse Khomh, Thomas Reid, Ciro Guida",http://swat.polymtl.ca/~foutsekh/docs/SmOOD__ASE_2022__Camera_Ready_.pdf,False
AI for SE,Unveiling Hidden DNN Defects with Decision-Based Metamorphic Testing,"Yuanyuan Yuan, Qi Pang, Shuai Wang",No URL available,False
AI for SE,Patching Weak Convolutional Neural Network Models through Modularization and Composition,"Binhang Qi, Hailong Sun, Xiang Gao, Hongyu Zhang",No URL available,False
AI for SE,"Safety and Performance, Why not Both? Bi-Objective Optimized Model Compression toward AI Software Deployment","Jie Zhu, Leye Wang, Xiao Han",https://doi.org/10.1145/3551349.3556906,False
AI for SE,Are Neural Bug Detectors Comparable to Software Developers on Variable Misuse Bugs?,"Cedric Richter, Jan Haltermann, Marie-Christine Jakobs, Felix Pauck, Stefan Schott, Heike Wehrheim",https://doi.org/10.1145/3551349.3561156,False
AI for SE,Learning Contract Invariants Using Reinforcement Learning,"Junrui Liu, Yanju Chen, Bryan Tan, Işıl Dillig, Yu Feng",No URL available,False
AI for SE,Compressing Pre-trained Models of Code into 3 MB,"Jieke Shi, Zhou Yang, Bowen Xu, Hong Jin Kang, David Lo",https://doi.org/10.1145/3551349.3556964,False
AI for SE,A Transferable Time Series Forecasting Service using Deep Transformer model for Online Systems,"Tao Huang, Pengfei Chen, Jingrun Zhang, Ruipeng Li, Rui Wang",No URL available,False
AI for SE,Robust Learning of Deep Predictive Models from Noisy and Imbalanced Software Engineering Datasets,"Zhong Li, Minxue Pan, Yu Pei, Tian Zhang, Linzhang Wang, Xuandong Li",No URL available,False
Debugging and Troubleshooting,Call Me Maybe: Using NLP to Automatically Generate Unit Test Cases Respecting Temporal Constraints,"Arianna Blasi, Alessandra Gorla, Michael D. Ernst, Mauro Pezze",No URL available,False
Debugging and Troubleshooting,CoditT5: Pretraining for Source Code and Natural Language Editing,"Jiyang Zhang, Sheena Panthaplackel, Pengyu Nie, Junyi Jessy Li, Milos Gligoric",https://pengyunie.github.io/p/ZhangETAL22CoditT5.pdf,False
Debugging and Troubleshooting,Is this Change the Answer to that Problem? Correlating Descriptions of Bug and Code Changes for Evaluating Patch Correctness,"Haoye Tian, Xunzhu Tang, Andrew Habib, Shangwen Wang, Kui Liu, Xin Xia, Jacques Klein, Tegawendé F. Bissyandé",https://andrewhabib.org/publications/ase22-Quatrain.pdf,False
Mobile Apps,Mining Android API Usage to Generate Unit Test Cases for Pinpointing Compatibility Issues,"Xiaoyu Sun, Xiao Chen, Yanjie Zhao, Pei Liu, John Grundy, Li Li",https://doi.org/10.1145/3551349.3561151,False
Mobile Apps,MalWhiteout: Reducing Label Errors in Android Malware Detection,"Liu Wang, Haoyu Wang, Xiapu Luo, Yulei Sui",No URL available,False
Mobile Apps,A Comprehensive Evaluation of Android ICC Resolution Techniques,"Jiwei Yan, Shixin Zhang, Yepang Liu, Xi Deng, Jun Yan, Jian Zhang",https://doi.org/10.1145/3551349.3560420,False
Mobile Apps,Too Much Accessibility is Harmful! Automated Detection and Analysis of Overly Accessible Elements in Mobile Apps,"Forough Mehralian, Navid Salehnamadi, Syed Fatiul Huq, Sam Malek",No URL available,False
Mobile Apps,Groundhog: An Automated Accessibility Crawler for Mobile Apps,"Navid Salehnamadi, Forough Mehralian, Sam Malek",No URL available,False
Mobile Apps,Unsupervised Summarization of Privacy Concerns in Mobile Application Reviews,"Fahimeh Ebrahimi, Anas ""Nash"" Mahmoud",No URL available,False
Mobile Apps,The Metamorphosis: Automatic Detection of Scaling Issues for Mobile Apps,"Yuhui Su, Chunyang Chen, Junjie Wang, Zhe Liu, Dandan Wang, Shoubin Li, Qing Wang",https://arxiv.org/abs/2212.04388,False
Code Analysis,Detecting Blocking Errors in Go Programs using Localized Abstract Interpretation,"Oskar Haarklou Veileborg, Georgian-Vlad Saioc, Anders Møller",https://cs.au.dk/~amoeller/papers/goat/paper.pdf,True
Code Analysis,SelfAPR: Self-supervised Program Repair with Test Execution Diagnostics,"He Ye, Matias Martinez, Xiapu Luo, Tao Zhang, Martin Monperrus",No URL available,False
Source Code Manipulation,Automated Feedback Generation for Competition-Level Code,"Jialu Zhang, De Li, John C. Kolesar, Hanyuan Shi, Ruzica Piskac",No URL available,False
Source Code Manipulation,CrystalBLEU: Precisely and Efficiently Measuring the Similarity of Code,"Aryaz Eghbali, Michael Pradel",No URL available,True
Source Code Manipulation,Low-Resources Project-Specific Code Summarization,"Rui Xie, Tianxiang Hu, Wei Ye, Shikun Zhang",No URL available,False
Builds and Versions,HyperAST: Enabling Efficient Analysis of Software Histories at Scale,"Quentin Le-dilavrec, Djamel Eddine Khelladi, Arnaud Blouin, Jean-Marc Jézéquel",No URL available,True
Builds and Versions,Has My Release Disobeyed Semantic Versioning? Static Detection Based On Semantic Differencing,"Lyuye Zhang, Chengwei Liu, Zhengzi Xu, Sen Chen, Lingling Fan, Bihuan Chen, Yang Liu",No URL available,True
Builds and Versions,Detecting Build Conflicts in Software Merge for Java Programs via Static Analysis,"Sheikh Shadab Towqir, Bowen Shen, Muhammad Ali Gulzar, Na Meng",No URL available,False
Builds and Versions,SmartPip: A Smart Approach to Resolving Python Dependency Conflict Issues,"Chao Wang, Rongxin Wu, Haohao Song, Jiwu Shu, Guoqing Li",No URL available,False
Builds and Versions,Accelerating Build Dependency Error Detection via Virtual Build,"Rongxin Wu, Minglei Chen, Chengpeng Wang, Gang Fan, Jiguang Qiu, Charles Zhang",No URL available,False
Builds and Versions,BuildSonic: Detecting and Repairing Performance-Related Configuration Smells for Continuous Integration Builds,"Chen Zhang, Bihuan Chen, Junhao Hu, Xin Peng, Wenyun Zhao",No URL available,False
Analysis and Types,SA4U: Practical Static Analysis for Unit Type Error Detection,"Max Taylor, Johnathon Aurand, Feng Qin, Xiaorui Wang, Brandon Henry, Xiangyu Zhang",No URL available,False
Analysis and Types,AST-Probe: Recovering abstract syntax trees from hidden representations of pre-trained language models,"José Antonio Hernández López, Martin Weyssow, Jesús Sánchez Cuadrado, Houari Sahraoui",https://arxiv.org/pdf/2206.11719.pdf,False
Analysis and Types,Static Type Recommendation for Python,"Ke Sun, Yifan Zhao, Dan Hao, Lu Zhang",No URL available,False
Analysis and Types,Prompt-tuned Code Language Model as a Neural Knowledge Base for Type Inference in Statically-Typed Partial Code,"Qing Huang, Zhiqiang Yuan, Zhenchang Xing, Xiwei (Sherry) Xu, Liming Zhu, Qinghua Lu",No URL available,False
Analysis and Types,Jasmine: A Static Analysis Framework for Spring Core Technologies,"Miao Chen, Tengfei Tu, Hua Zhang, Qiaoyan Wen, Weihang Wang",No URL available,False
Application Domains,"A Hybrid Approach for Inference between Behavioral Exception API Documentation and Implementations, and Its Applications","Hoan Anh Nguyen, Hung Phan, Samantha Syeda Khairunnesa, Son Nguyen, Aashish Yadavally, Shaohua Wang, Hridesh Rajan, Tien N. Nguyen",No URL available,False
Application Domains,Automatically Detecting Visual Bugs in HTML5 <canvas> Games,"Finlay Macklon, Mohammad Reza Taesiri, Markos Viggiato, Stefan Antoszko, Natalia Romanova, Dale Paas, Cor-Paul Bezemer",No URL available,False
Application Domains,Empirical Study of System Resources Abused by IoT Attackers,"Zijing Yin, Yiwen Xu, Chijin Zhou, Yu Jiang",No URL available,False
Application Domains,Accelerating OCR-Based Widget Localization for Test Automation of GUI Applications,"Ju Qian, Yingwei Ma, Chenghao Lin, Lin Chen",No URL available,False
Bug Prediction and Localization,How Useful is Code Change Information for Fault Localization in Continuous Integration?,"An Ran Chen, Tse-Hsun (Peter) Chen, Junjie Chen",No URL available,False
Bug Prediction and Localization,Evolving Ranking-Based Failure Proximities for Better Clustering in Fault Isolation,"Yi Song, Xiaoyuan Xie, Xihao Zhang, Quanming Liu, Ruizhi Gao",No URL available,False
Compilers and Languages,Cornucopia: A Framework for Feedback Guided Generation of Binaries,"Vidush Singhal, Akul Abhilash Pillai, Charitha Saumya, Milind Kulkarni, Aravind Machiry",No URL available,False
Compilers and Languages,Compiler Testing using Template Java Programs,"Zhiqiang Zang, Nathan Wiatrek, Milos Gligoric, August Shi",https://doi.org/10.1145/3551349.3556958,True
Compilers and Languages,TransRepair: Context-aware Program Repair for Compilation Errors,"Xueyang Li, Shangqing Liu, Ruitao Feng, Guozhu Meng, Xiaofei Xie, Kai Chen, Yang Liu",No URL available,False
Compilers and Languages,Enriching Compiler Testing with Real Program from Bug Report,Hao Zhong,No URL available,False
Software Vulnerabilities,Data Leakage in Notebooks: Static Detection and Better Processes,"Chenyang Yang, Rachel A Brower-Sinning, Grace Lewis, Christian Kästner",No URL available,False
Software Vulnerabilities,GLITCH: Automated Polyglot Security Smell Detection in Infrastructure as Code,"Nuno Saavedra, João F. Ferreira",https://joaoff.com/publication/2022/ase,False
Software Vulnerabilities,Precise (Un)Affected Version Analysis for Web Vulnerabilities,"ShiYoukun, Yuan Zhang, Tianhan Luo, Xiangyu Mao, Min Yang",No URL available,False
Software Vulnerabilities,Leveraging Practitioners' Feedback to Improve a Security Linter,"Sofia Reis, Rui Abreu, Marcelo d'Amorim, Daniel Fortunato",No URL available,False
Software Vulnerabilities,Insight: Exploring Cross-Ecosystem Vulnerability Impacts,"Meiqiu Xu, Ying Wang, Shing-Chi Cheung, Hai Yu, Zhiliang Zhu",No URL available,False
Formal Methods and Models,Automatic Comment Generation via Multi-Pass Deliberation,"Fangwen Mu, Xiao Chen, Lin Shi, Song Wang, Qing Wang",No URL available,False
Formal Methods and Models,Provably Tightest Linear Approximation for Robustness Verification of Sigmoid-like Neural Networks,"Zhaodi Zhang, Yiting Wu, Si Liu, Jing Liu, Min Zhang",No URL available,False
Formal Methods and Models,Efficient Synthesis of Method Call Sequences for Test Generation and Bounded Verification,"Yunfan Zhang, Ruidong Zhu, Yingfei Xiong, Tao Xie",No URL available,False
Formal Methods and Models,Detecting Semantic Code Clones by Building AST-based Markov Chains Model,"Yueming Wu, Siyue Feng, Deqing Zou, Hai Jin",No URL available,False
Formal Methods and Models,Tseitin or not Tseitin? The Impact of CNF Transformations on Feature-Model Analyses,"Elias Kuiter, Sebastian Krieter, Chico Sundermann, Thomas Thüm, Gunter Saake",No URL available,False
Formal Methods and Models,Finding and Understanding Incompleteness Bugs in SMT Solvers,"Mauro Bringolf, Dominik Winterer, Zhendong Su",No URL available,False
Formal Methods and Models,Checking LTL Satisfiability via End-to-end Learning,"Weilin Luo, Hai Wan, Delong Zhang, Jianfeng Du, Hengdi Su",No URL available,False
Formal Methods and Models,QVIP: An ILP-based Formal Verification Approach for Quantized Neural Networks,"Yedi Zhang, Zhe Zhao, Guangke Chen, Fu Song, Min Zhang, Taolue Chen, Jun Sun",No URL available,False
SE for AI,A Light Bug Triage Framework for Applying Large Pre-trained Language Model,"Jaehyung Lee, Hwanjo Yu, HanKisun",No URL available,False
SE for AI,CARGO: AI-Guided Dependency Analysis for Migrating Monolithic Applications to Microservices Architecture,"Vikram Nitin, Shubhi Asthana, Baishakhi Ray, Rahul Krishna",https://arxiv.org/abs/2207.11784,True
SE for AI,PRCBERT: Prompt Learning for Requirement Classification using BERT-based Pretrained Language Models,"Xianchang Luo, Yinxing Xue, Zhenchang Xing, Jiamou Sun",No URL available,False
SE for AI,DeepPerform: An Efficient Approach for Performance Testing of Resource-Constrained Neural Networks,"Simin Chen, Mirazul Haque, Cong Liu, Wei Yang",No URL available,False
SE for AI,Boosting the Revealing of Detected Violations in Deep Learning Testing: A Diversity-Guided Method,"Xiaoyuan Xie, Pengbo Yin, Songqiang Chen",No URL available,True
SE for AI,Towards Understanding the Faults of JavaScript-Based Deep Learning Systems,"Lili Quan, Qianyu Guo, Xiaofei Xie, Sen Chen, Xiaohong Li, Yang Liu",No URL available,False
SE for AI,Toward Improving the Robustness of Deep Learning Models via Model Transformation,"Yingyi Zhang, Zan Wang, Jiajun Jiang, Hanmo You, Junjie Chen",No URL available,False
"Web, Cloud, Networking",Exploiting Epochs and Symmetries in Analysing MPI Programs,"Rishabh Ranjan, Ishita Agrawal, Subodh Sharma",No URL available,False
"Web, Cloud, Networking",Graph based Incident Extraction and Diagnosis in Large-Scale Online Systems,"Zilong He, Pengfei Chen, Yu Luo, Qiuyu Yan, Hongyang Chen, Guangba  Yu, Fangyuan Li",No URL available,False
Code Summarization and Recommendation,Identifying Solidity Smart Contract API Documentation Errors,"Chenguang Zhu, Ye Liu, Xiuheng Wu, Yi Li",https://personal.ntu.edu.sg/yi_li/files/Zhu2022ISS.pdf,False
Code Summarization and Recommendation,Answer Summarization for Technical Queries: Benchmark and New Approach,"Chengran Yang, Bowen Xu, Ferdian Thung, Yucen Shi, Ting Zhang, Zhou Yang, Xin Zhou, Jieke Shi, Junda He, DongGyun Han, David Lo",No URL available,False
Code Summarization and Recommendation,Which Exception Shall We Throw?,Hao Zhong,No URL available,False
Software Repairs,ICEBAR: Feedback-Driven Iterative Repair of Alloy Specifications,"Simón Gutiérrez Brida, Germán Regis, Guolong Zheng, Hamid Bagheri, ThanhVu Nguyen, Nazareno Aguirre, Marcelo F. Frias",No URL available,False
Software Repairs,Repairing Failure-inducing Inputs with Input Reflection,"Yan Xiao, Yun Lin, Ivan Beschastnikh, Changsheng SUN, David Rosenblum, Jin Song Dong",No URL available,False
Software Repairs,TransplantFix: Graph Differencing-based Code Transplantation for Automated Program Repair,"Deheng Yang, Xiaoguang Mao, Liqian Chen, Xuezheng Xu, Yan Lei, David Lo, Jiayu He",No URL available,False
Software Repairs,StandUp4NPR: Standardizing Setup for Empirically Comparing Neural Program Repair Systems,"Wenkang Zhong, Hongliang Ge, Hongfei Ai, Chuanyi Li, Kui Liu, Jidong Ge, Bin Luo",No URL available,False
Dynamic and Concolic Analysis,LISSA: Lazy Initialization with Specialized Solver Aid,"Juan Manuel Copia, Pablo Ponzio, Nazareno Aguirre, Alessandra Gorla, Marcelo F. Frias",No URL available,False
Dynamic and Concolic Analysis,SymFusion: Hybrid Instrumentation for Concolic Execution,"Emilio Coppa, Heng Yin, Camil Demetrescu",https://github.com/ecoppa/ecoppa.github.io/raw/master/assets/pdf/symfusion-preprint.pdf,False
Dynamic and Concolic Analysis,Scalable Sampling of Highly-Configurable Systems: Generating Random Instances of the Linux Kernel,"David Fernandez-Amoros, Ruben Heradio, Christoph Mayr-Dorn, Alexander Egyed",No URL available,False
Dynamic and Concolic Analysis,Prioritized Constraint-Aided Dynamic Partial-Order Reduction,"Jie Su, Cong Tian, Zuchao Yang, Jiyu Yang, Bin Yu, Zhenhua Duan",No URL available,False
Safety-Critical and Self-Adaptive Systems,Generating Critical Test Scenarios for Autonomous Driving Systems via Influential Behavior Patterns,"Haoxiang Tian, Guoquan Wu, Jiren Yan, Yan Jiang, Jun Wei, Wei Chen, Shuo Li, Dan Ye",No URL available,False
Safety-Critical and Self-Adaptive Systems,Consistent Scene Graph Generation by Constraint Optimization,"Boqi Chen, Kristóf Marussy, Sebastian Pilarski, Oszkár Semeráth, Daniel Varro",No URL available,False
Code Similarities and Refactoring,Reformulator: Automated Refactoring of the N+1 Problem in Database-Backed Applications,"Alexi Turcotte, Mark W. Aldrich, Frank Tip",No URL available,False
Code Similarities and Refactoring,Learning to Synthesize Relational Invariants,"Jingbo Wang, Chao Wang",No URL available,False
Code Similarities and Refactoring,TreeCen: Building Tree Graph for Scalable Semantic Code Clone Detection,"Yutao Hu, Deqing Zou, Junru Peng, Yueming Wu, Junjie Shan, Hai Jin",No URL available,False
Code Similarities and Refactoring,Studying and Understanding the Tradeoffs Between Generality and Reduction in Software Debloating,"Qi Xin, Qirun Zhang, Alessandro Orso",No URL available,False
Builds and Dependencies,Towards Understanding Third-party Library Dependency in C/C++ Ecosystem,"Wei Tang, Zhengzi Xu, Chengwei Liu, Wu Jiahui, shouguo yang, Yi Li, Ping Luo, Yang Liu",No URL available,False
Builds and Dependencies,Not All Dependencies are Equal: An Empirical Study on Production Dependencies in NPM,"Jasmine Latendresse, Suhaib Mujahid, Diego Costa, Emad Shihab",No URL available,False
Builds and Dependencies,Understanding and Predicting Docker Build Duration: An Empirical Study of Containerized Workflow of OSS Projects,"Yiwen Wu, Yang Zhang, Kele Xu, Tao Wang, Huaimin Wang",No URL available,False
Builds and Dependencies,Using Consensual Biterms from Text Structures of Requirements and Code to Improve IR-Based Traceability Recovery,"Hui Gao, Hongyu Kuang, Kexin Sun, Xiaoxing Ma, Alexander Egyed, Patrick Mäder, Guoping Rong, Dong Shao, He Zhang",https://arxiv.org/abs/2209.01734,False
Cloud and Distributed Systems,Twin Graph-based Anomaly Detection via Attentive Multi-Modal Learning for Microservice System,"Jun Huang, Yang Yang, Hang Yu, Jianguo Li, Xiao Zheng",No URL available,False
Cloud and Distributed Systems,Dynamic Graph Neural Networks-based Alert Link Prediction for Online Service Systems,"Yiru Chen, Chenxi Zhang, Zhen Dong, Dingyu Yang, Xin Peng, Jiayu Ou, Hong Yang, Zheshun Wu, Xiaojun Qu, Wei Li",No URL available,False
Cloud and Distributed Systems,Maat: Performance Metric Anomaly Anticipation for Cloud Services with Conditional Diffusion,"Cheryl Lee, Tianyi Yang, Zhuangbin Chen, Yuxin Su, Michael Lyu",https://arxiv.org/abs/2308.07676,False
Cloud and Distributed Systems,Vicious Cycles in Distributed Software Systems,"Shangshu Qian, Wen Fan, Lin Tan, Yongle Zhang",https://shangshu-qian.com/files/vc-ase23.pdf,False
Cloud and Distributed Systems,Scene-Driven Exploration and GUI Modeling for Android Apps,"Xiangyu Zhang, Lingling Fan, Sen Chen, Yucheng Su, Boyuan Li",https://conf.researchr.org/details/ase-2023/ase-2023-papers/56/Scene-Driven-Exploration-and-GUI-Modeling-for-Android-Apps,False
Cloud and Distributed Systems,Prism: Revealing Hidden Functional Clusters of Massive Instances in Cloud Systems,"Jinyang Liu, Zhihan Jiang, Jiazhen Gu, Junjie Huang, Zhuangbin Chen, Cong Feng, Zengyin Yang, Yongqiang Yang, Michael Lyu",https://arxiv.org/pdf/2308.07638.pdf,False
Cloud and Distributed Systems,ConfTainter: Static Taint Analysis For Configuration Options,"Teng Wang, Haochen He, Xiaodong Liu, Shanshan Li, Zhouyang Jia, Yu Jiang, Qing Liao, Wang Li",https://leopard-lab.github.io/paper/ase23-ConfTainter.pdf,False
Testing AI Systems,Nuances are the Key: Unlocking ChatGPT to Find Failure-Inducing Tests with Differential Prompting,"Li Tsz On, Wenxi Zong, Yibo Wang, Haoye Tian, Ying Wang, Shing-Chi Cheung, Jeffrey Kramer",https://arxiv.org/pdf/2304.11686.pdf,False
Testing AI Systems,Robin: A Novel Method to Produce Robust Interpreters for Deep Learning-Based Code Classifiers,"Zhen Li, Ruqian Zhang, Deqing Zou, Ning Wang, Yating Li, Shouhuai Xu, Chen Chen, Hai Jin, Yating Li",https://arxiv.org/pdf/2309.10644.pdf,False
Testing AI Systems,The Devil is in the Tails: How Long-Tailed Code Distributions Impact Large Language Models,"Xin Zhou, Kisub Kim, Bowen Xu, Jiakun Liu, DongGyun Han, David Lo",https://arxiv.org/pdf/2309.03567.pdf,False
Testing AI Systems,CertPri: Certifiable Prioritization for Deep Neural Networks via Movement Cost in Feature Space,"haibin zheng, Jinyin Chen, Haibo Jin",https://arxiv.org/abs/2307.09375,False
Testing AI Systems,ATOM: Automated Black-Box Testing of Multi-Label Image Classification Systems,"Shengyou Hu, Huayao Wu, Peng Wang, Jing Chang, Yongjun Tu, Xiu Jiang, Xintao Niu, Changhai Nie",https://github.com/GIST-NJU/ATOM/blob/main/ATOM%20Automated%20Black-Box%20Testing%20of%20Multi-Label%20Image%20Classification%20Systems.pdf,False
Testing AI Systems,Generative Model-Based Testing on Decision-Making Policies,"Zhuo Li, Xiongfei Wu, Derui Zhu, Mingfei Cheng, Siyuan Chen, Fuyuan Zhang, Xiaofei Xie, Lei Ma, Jianjun Zhao",https://conf.researchr.org/details/ase-2023/ase-2023-papers/100/Generative-Model-Based-Testing-on-Decision-Making-Policies,False
Testing AI Systems,Causality-Aided Trade-off Analysis for Machine Learning Fairness,"Zhenlan Ji, Pingchuan Ma, Shuai Wang, Yanhui Li",https://arxiv.org/abs/2305.13057,False
Testing AI Systems,Cell2Doc: ML Pipeline for Generating Documentation in Computational Notebooks,"Tamal Mondal, Scott Barnett, Akash Lal, Jyothi Vedurada",https://github.com/jyothivedurada/jyothivedurada.github.io/blob/main/papers/Cell2Doc.pdf,False
Testing AI Systems,Mutation-based Fault Localization of Deep Neural Networks,"Ali Ghanbari, Deepak-George Thomas, Muhammad Arbab Arshad, Hridesh Rajan",https://arxiv.org/abs/2309.05067,True
Testing AI Systems,AutoConf : Automated Configuration of Unsupervised Learning Systems using Metamorphic Testing and Bayesian Optimization,"Lwin Khin Shar, Arda Goknil, Erik Johannes Husom, Sagar Sen, Yan Naing Tun, Kisub Kim",https://conf.researchr.org/details/ase-2023/ase-2023-papers/88/AutoConf-Automated-Configuration-of-Unsupervised-Learning-Systems-using-Metamorphic,False
Testing AI Systems,An Intentional Forgetting-Driven Self-Healing Method For Deep Reinforcement Learning Systems,"Ahmed Haj Yahmed, Rached Bouchoucha, Houssem Ben Braiek, Foutse Khomh",https://arxiv.org/abs/2308.12445,False
"Infrastructure, Build, and Logs",Are They All Good? Studying Practitioners' Expectations on the Readability of Log Messages,"Zhenhao Li, An Ran Chen, Xing Hu, Xin Xia, Tse-Hsun (Peter) Chen, Weiyi Shang",https://ginolzh.github.io/papers/ASE2023_Log_Message_Readability.pdf,False
"Infrastructure, Build, and Logs",LogOnline: A Semi-supervised Log-based Anomaly Detector Aided with Online Learning Mechanism,"Xuheng Wang, Jiaxing Song, Xu Zhang, Junshu Tang, Weihe Gao, Qingwei Lin, Xuheng Wang",https://conferences.computer.org/asepub/pdfs/ASE2023-6K30T7i4dAPKikJkXaEquL/299600a141/299600a141.pdf,False
Open Source and Software Ecosystems,An Empirical Study of Malicious Code In PyPI Ecosystem,"Wenbo Guo, Zhengzi Xu, Chengwei Liu, Cheng Huang, Yong Fang, Yang Liu",https://arxiv.org/abs/2309.11021,False
Open Source and Software Ecosystems,Understanding and Remediating Open-Source License Incompatibilities in the PyPI Ecosystem,"Weiwei Xu, Hao He, Kai Gao, Minghui Zhou",https://arxiv.org/pdf/2308.05942.pdf,False
Open Source and Software Ecosystems,Mitigating Persistence of Open-Source Vulnerabilities in Maven Ecosystem,"Lyuye Zhang, Chengwei Liu, Sen Chen, Zhengzi Xu, Lingling Fan, Lida Zhao, Yiran Zhang, Yang Liu",No URL available,False
Open Source and Software Ecosystems,EALink: An Efficient and Accurate Pre-Trained Framework for Issue-Commit Link Recovery,"Chenyuan Zhang, Yanlin Wang, Zhao Wei, Yong Xu, Juhong Wang, Hui Li, Rongrong Ji",https://arxiv.org/abs/2308.10759,False
Open Source and Software Ecosystems,Fork Entropy: Assessing the Diversity of Open Source Software Projects' Forks,"Liang Wang, Zhiwen Zheng, Xiangchen Wu, Baihui Sang, Jierui Zhang, Xianping Tao",https://conf.researchr.org/details/ase-2023/ase-2023-papers/58/Fork-Entropy-Assessing-the-Diversity-of-Open-Source-Software-Projects-Forks,False
Open Source and Software Ecosystems,Personalized First Issue Recommender for Newcomers in Open Source Projects,"Wenxin Xiao, Jingyue Li, Hao He, Ruiqiao Qiu, Minghui Zhou",https://arxiv.org/abs/2308.09038,False
Open Source and Software Ecosystems,Understanding and Enhancing Issue Prioritization in GitHub,"Yingying He, Wenhua Yang, Minxue Pan, Yasir Hussain, Yu Zhou",No URL available,False
Open Source and Software Ecosystems,Who is the Real Hero? Measuring Developer Contribution via Multi-dimensional Data Integration,"Yuqiang Sun, Zhengzi Xu, Chengwei Liu, Yiran Zhang, Yang Liu",https://arxiv.org/abs/2308.08991,False
Open Source and Software Ecosystems,"To Share, or Not to Share: Exploring Test-Case Reusability in Fork Ecosystems","Mukelabai Mukelabai, Christoph Derks, Jacob Krüger, Thorsten Berger",https://conf.researchr.org/details/ase-2023/ase-2023-papers/89/To-Share-or-Not-to-Share-Exploring-Test-Case-Reusability-in-Fork-Ecosystems,False
Open Source and Software Ecosystems,LiSum: Open Source Software License Summarization with Multi-Task Learning,"Linyu Li, Sihan Xu, Yang Liu, Ya Gao, Xiangrui Cai, Jiarun Wu, Wenli Song, Zheli Liu",https://arxiv.org/pdf/2309.05074.pdf,False
"Smart Contracts, Blockchain, Energy efficiency, and green software",An Energy-Aware Approach to Design Self-Adaptive AI-based Applications on the Edge,"Alessandro Tundo, Marco Mobilio, Shashikant Ilager, Ivona Brandic, Ezio Bartocci, Leonardo Mariani",https://arxiv.org/abs/2309.00022,False
"Smart Contracts, Blockchain, Energy efficiency, and green software",SmartCoCo: Checking Comment-code Inconsistency in Smart Contracts via Constraint Propagation and Binding,"Sicheng Hao, Yuhong Nan, Zibin Zheng, Xiaohui Liu",https://doi.org/10.1109/ASE56229.2023.00142,False
Vulnerability and Security,A Needle is an Outlier in a Haystack: Hunting Malicious PyPI Packages with Code Clustering,"Wentao Liang, Xiang Ling, Jingzheng Wu, Tianyue Luo, Yanjun Wu",https://conf.researchr.org/details/ase-2023/ase-2023-papers/77/A-Needle-is-an-Outlier-in-a-Haystack-Hunting-Malicious-PyPI-Packages-with-Code-Clust,False
Vulnerability and Security,Merge-Replay: Efficient IFDS-Based Taint Analysis by Consolidating Equivalent Value Flows,"Yujiang Gui, Dongjie He, Jingling Xue",http://www.cse.unsw.edu.au/~yujiang/files/ase23-merge-replay-paper.pdf,True
Vulnerability and Security,Learning to Locate and Describe Vulnerabilities,"Jian Zhang, Shangqing Liu, Xu Wang, Li Tianlin, Yang Liu",No URL available,False
Vulnerability and Security,When Less is Enough: Positive and Unlabeled Learning Model for Vulnerability Detection,"Xin-Cheng Wen, Xinchen Wang, Cuiyun Gao, Shaohua Wang, Yang Liu, Zhaoquan Gu",No URL available,False
Vulnerability and Security,SCPatcher: Mining Crowd Security Discussions to Enrich Secure Coding Practices,"Ziyou Jiang, Lin Shi, Guowei Yang, Qing Wang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/16/SCPatcher-Mining-Crowd-Security-Discussions-to-Enrich-Secure-Coding-Practices,False
Vulnerability and Security,DeFiWarder: Protecting DeFi Apps from Token Leaking Vulnerabilities,"Jianzhong Su, Xingwei Lin, Zhiyuan Fang, Zhirong Zhu, Jiachi Chen, Zibin Zheng, Wei Lv, Jiashui Wang",https://conf.researchr.org/details/ase-2023/ase-2023-papers/9/DeFiWarder-Protecting-DeFi-Apps-from-Token-Leaking-Vulnerabilities,False
Vulnerability and Security,VD-Guard: DMA Guided Fuzzing for Hypervisor Virtual Device,"Yuwei Liu, Siqi Chen, Yuchong Xie, Yanhao Wang, Libo Chen, Bin Wang, Yingming Zeng, Zhi Xue, Purui Su",https://conf.researchr.org/details/ase-2023/ase-2023-papers/122/VD-Guard-DMA-Guided-Fuzzing-for-Hypervisor-Virtual-Device,False
Code Generation,An Empirical Study of Parameter-Efficient Fine-Tuning Methods for Pre-trained Code Models,"Jiaxing Liu, Chaofeng Sha, Xin Peng",No URL available,False
